Region,Segment,Sub-segment,Sub-segment 1,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Brazil,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,122.00,126.00,132.00,137.00,142.00,147.00,153.00,158.00,164.00,170.00,177.00,183.00,189.00
Brazil,By Equipment Type,Sorting and Grading Equipment,Optical sorters,70.00,76.00,83.00,90.00,98.00,107.00,117.00,127.00,138.00,149.00,161.00,174.00,188.00
Brazil,By Equipment Type,Sorting and Grading Equipment,Size graders,697.00,733.00,771.00,810.00,848.00,887.00,926.00,969.00,"1,017.00","1,066.00","1,118.00","1,171.00","1,222.00"
Brazil,By Equipment Type,Sorting and Grading Equipment,Weight graders,318.00,334.00,352.00,370.00,390.00,411.00,433.00,457.00,481.00,506.00,532.00,557.00,583.00
Brazil,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,354.00,367.00,382.00,398.00,415.00,434.00,453.00,473.00,494.00,513.00,533.00,551.00,569.00
Brazil,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,9.00,10.00,10.00,11.00,12.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00
Brazil,By Equipment Type,Thermal Processing Equipment,Roasting systems,475.00,511.00,549.00,591.00,634.00,677.00,724.00,774.00,829.00,891.00,956.00,"1,023.00","1,092.00"
Brazil,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,340.00,358.00,378.00,398.00,419.00,439.00,460.00,483.00,508.00,536.00,565.00,594.00,624.00
Brazil,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",26.00,28.00,29.00,31.00,32.00,34.00,36.00,38.00,40.00,42.00,44.00,47.00,49.00
Argentina,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,274.00,283.00,293.00,303.00,313.00,322.00,331.00,342.00,353.00,366.00,378.00,391.00,403.00
Argentina,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,564.00,594.00,622.00,651.00,680.00,713.00,750.00,790.00,831.00,873.00,916.00,961.00,"1,008.00"
Argentina,By Equipment Type,Storage Equipment,Silos,34.00,35.00,37.00,38.00,40.00,41.00,42.00,44.00,45.00,47.00,49.00,50.00,52.00
Argentina,By Equipment Type,Storage Equipment,Storage bins and hoppers,277.00,289.00,300.00,312.00,324.00,337.00,352.00,367.00,382.00,397.00,412.00,427.00,442.00
Argentina,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,99.00,104.00,109.00,115.00,120.00,126.00,132.00,138.00,144.00,151.00,157.00,164.00,170.00
Argentina,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",311.00,323.00,335.00,348.00,359.00,371.00,382.00,395.00,409.00,424.00,439.00,454.00,468.00
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,296.00,309.00,322.00,335.00,348.00,361.00,374.00,388.00,403.00,419.00,436.00,452.00,468.00
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,714.00,749.00,785.00,825.00,868.00,913.00,958.00,"1,005.00","1,052.00","1,101.00","1,153.00","1,207.00","1,261.00"
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,285.00,299.00,315.00,332.00,349.00,368.00,388.00,408.00,430.00,452.00,474.00,497.00,520.00
Argentina,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,73.00,75.00,78.00,80.00,83.00,86.00,89.00,92.00,95.00,98.00,101.00,104.00,107.00
Argentina,By Equipment Type,Sorting and Grading Equipment,Optical sorters,40.00,43.00,47.00,50.00,54.00,58.00,63.00,68.00,74.00,80.00,86.00,93.00,100.00
Argentina,By Equipment Type,Sorting and Grading Equipment,Size graders,373.00,389.00,407.00,425.00,442.00,459.00,477.00,496.00,517.00,539.00,561.00,583.00,604.00
Argentina,By Equipment Type,Sorting and Grading Equipment,Weight graders,200.00,211.00,221.00,233.00,244.00,255.00,266.00,278.00,292.00,306.00,321.00,336.00,351.00
Argentina,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,222.00,229.00,237.00,245.00,253.00,262.00,272.00,283.00,293.00,304.00,314.00,324.00,332.00
Argentina,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,5.00,6.00,6.00,6.00,7.00,7.00,7.00,8.00,8.00,9.00,9.00,10.00,10.00
Argentina,By Equipment Type,Thermal Processing Equipment,Roasting systems,241.00,256.00,273.00,291.00,310.00,331.00,354.00,378.00,403.00,430.00,458.00,487.00,516.00
Argentina,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,200.00,209.00,219.00,231.00,241.00,252.00,264.00,276.00,289.00,302.00,316.00,330.00,344.00
Argentina,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",28.00,30.00,31.00,33.00,35.00,36.00,38.00,40.00,42.00,44.00,46.00,48.00,50.00
Mexico,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,216.00,222.00,228.00,235.00,243.00,251.00,259.00,266.00,273.00,280.00,287.00,294.00,301.00
Mexico,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,411.00,430.00,450.00,471.00,493.00,517.00,542.00,568.00,595.00,623.00,650.00,678.00,706.00
Mexico,By Equipment Type,Storage Equipment,Silos,25.00,26.00,26.00,27.00,28.00,29.00,30.00,31.00,31.00,32.00,33.00,34.00,35.00
Mexico,By Equipment Type,Storage Equipment,Storage bins and hoppers,236.00,244.00,253.00,262.00,271.00,281.00,291.00,301.00,312.00,323.00,333.00,344.00,354.00
Mexico,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,81.00,85.00,88.00,92.00,95.00,99.00,102.00,105.00,109.00,114.00,118.00,122.00,126.00
Mexico,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",257.00,265.00,271.00,278.00,284.00,291.00,299.00,309.00,317.00,326.00,334.00,343.00,351.00
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,225.00,231.00,239.00,247.00,256.00,265.00,275.00,286.00,296.00,306.00,315.00,324.00,332.00
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,613.00,639.00,665.00,695.00,725.00,755.00,785.00,817.00,851.00,887.00,923.00,957.00,991.00
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,223.00,234.00,247.00,259.00,272.00,285.00,298.00,313.00,328.00,344.00,360.00,375.00,391.00
Mexico,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,61.00,63.00,65.00,67.00,69.00,71.00,73.00,76.00,78.00,80.00,81.00,83.00,85.00
Mexico,By Equipment Type,Sorting and Grading Equipment,Optical sorters,31.00,33.00,36.00,38.00,41.00,44.00,48.00,51.00,55.00,59.00,63.00,68.00,73.00
Mexico,By Equipment Type,Sorting and Grading Equipment,Size graders,302.00,313.00,324.00,335.00,346.00,359.00,373.00,387.00,401.00,414.00,428.00,441.00,455.00
Mexico,By Equipment Type,Sorting and Grading Equipment,Weight graders,150.00,156.00,162.00,169.00,176.00,184.00,193.00,202.00,211.00,219.00,228.00,236.00,244.00
Mexico,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,158.00,163.00,167.00,173.00,178.00,184.00,190.00,195.00,200.00,206.00,212.00,217.00,223.00
Mexico,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,4.00,4.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,7.00,7.00,7.00,8.00
Mexico,By Equipment Type,Thermal Processing Equipment,Roasting systems,213.00,226.00,240.00,254.00,270.00,287.00,304.00,323.00,343.00,363.00,384.00,406.00,428.00
Mexico,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,169.00,176.00,182.00,190.00,197.00,205.00,214.00,222.00,230.00,239.00,248.00,257.00,266.00
Mexico,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",18.00,19.00,20.00,21.00,22.00,23.00,24.00,24.00,26.00,27.00,28.00,29.00,30.00
Rest of Latin America,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,167.00,171.00,175.00,179.00,183.00,187.00,190.00,194.00,198.00,203.00,207.00,212.00,215.00
Rest of Latin America,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,372.00,389.00,406.00,424.00,442.00,459.00,476.00,495.00,515.00,537.00,560.00,583.00,605.00
Rest of Latin America,By Equipment Type,Storage Equipment,Silos,20.00,20.00,21.00,21.00,22.00,22.00,23.00,24.00,24.00,25.00,25.00,26.00,26.00
Rest of Latin America,By Equipment Type,Storage Equipment,Storage bins and hoppers,180.00,184.00,188.00,192.00,197.00,202.00,208.00,214.00,220.00,227.00,233.00,238.00,243.00
Rest of Latin America,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,81.00,84.00,86.00,88.00,91.00,93.00,96.00,99.00,103.00,105.00,108.00,111.00,114.00
Rest of Latin America,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",173.00,177.00,181.00,185.00,189.00,194.00,199.00,205.00,210.00,215.00,219.00,222.00,226.00
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,204.00,209.00,214.00,219.00,223.00,229.00,235.00,241.00,248.00,254.00,261.00,268.00,274.00
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,467.00,483.00,499.00,516.00,533.00,552.00,572.00,592.00,613.00,634.00,655.00,676.00,696.00
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,197.00,205.00,215.00,225.00,234.00,244.00,254.00,265.00,276.00,287.00,299.00,311.00,323.00
Rest of Latin America,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,58.00,59.00,60.00,62.00,63.00,65.00,66.00,68.00,70.00,71.00,72.00,73.00,74.00
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Optical sorters,27.00,29.00,31.00,33.00,35.00,37.00,40.00,43.00,46.00,49.00,52.00,56.00,59.00
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Size graders,227.00,233.00,239.00,245.00,252.00,259.00,267.00,276.00,284.00,293.00,301.00,308.00,314.00
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Weight graders,130.00,134.00,139.00,144.00,150.00,155.00,161.00,167.00,173.00,180.00,186.00,192.00,198.00
Rest of Latin America,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,162.00,166.00,170.00,175.00,180.00,185.00,190.00,194.00,198.00,202.00,206.00,210.00,214.00
Rest of Latin America,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00
Rest of Latin America,By Equipment Type,Thermal Processing Equipment,Roasting systems,173.00,182.00,192.00,203.00,214.00,226.00,239.00,253.00,267.00,281.00,295.00,310.00,325.00
Rest of Latin America,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,131.00,136.00,141.00,146.00,151.00,156.00,161.00,166.00,172.00,177.00,183.00,189.00,194.00
Rest of Latin America,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",13.00,14.00,15.00,15.00,16.00,16.00,17.00,17.00,18.00,19.00,19.00,20.00,21.00
GCC,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,437.00,450.00,463.00,478.00,493.00,508.00,524.00,540.00,555.00,569.00,582.00,595.00,608.00
GCC,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,756.00,794.00,831.00,867.00,906.00,947.00,994.00,"1,044.00","1,095.00","1,146.00","1,199.00","1,254.00","1,310.00"
GCC,By Equipment Type,Storage Equipment,Silos,42.00,44.00,45.00,46.00,47.00,48.00,50.00,51.00,53.00,55.00,56.00,58.00,59.00
GCC,By Equipment Type,Storage Equipment,Storage bins and hoppers,335.00,346.00,358.00,370.00,383.00,398.00,413.00,429.00,443.00,458.00,473.00,489.00,505.00
GCC,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,183.00,190.00,197.00,204.00,212.00,221.00,230.00,240.00,250.00,260.00,270.00,279.00,288.00
GCC,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",351.00,362.00,374.00,387.00,400.00,415.00,430.00,444.00,459.00,473.00,486.00,499.00,512.00
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,379.00,394.00,410.00,426.00,441.00,457.00,472.00,489.00,506.00,523.00,541.00,559.00,576.00
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,"1,002.00","1,045.00","1,090.00","1,137.00","1,184.00","1,230.00","1,277.00","1,329.00","1,386.00","1,445.00","1,507.00","1,569.00","1,629.00"
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,375.00,392.00,411.00,431.00,453.00,476.00,501.00,527.00,553.00,579.00,604.00,629.00,654.00
GCC,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,185.00,190.00,195.00,201.00,207.00,212.00,219.00,225.00,231.00,237.00,243.00,249.00,254.00
GCC,By Equipment Type,Sorting and Grading Equipment,Optical sorters,82.00,89.00,96.00,104.00,112.00,121.00,130.00,139.00,150.00,161.00,174.00,186.00,199.00
GCC,By Equipment Type,Sorting and Grading Equipment,Size graders,557.00,580.00,604.00,630.00,657.00,682.00,707.00,732.00,760.00,789.00,819.00,849.00,877.00
GCC,By Equipment Type,Sorting and Grading Equipment,Weight graders,320.00,335.00,351.00,368.00,384.00,401.00,418.00,436.00,455.00,474.00,495.00,515.00,535.00
GCC,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,96.00,99.00,102.00,106.00,109.00,112.00,115.00,118.00,122.00,126.00,130.00,134.00,137.00
GCC,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,10.00,11.00,11.00,12.00,13.00,13.00,14.00,15.00,15.00,16.00,17.00,18.00,19.00
GCC,By Equipment Type,Thermal Processing Equipment,Roasting systems,331.00,352.00,374.00,398.00,424.00,452.00,481.00,511.00,541.00,573.00,606.00,641.00,678.00
GCC,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,212.00,220.00,228.00,237.00,246.00,256.00,267.00,279.00,291.00,303.00,315.00,326.00,337.00
GCC,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",36.00,38.00,39.00,40.00,42.00,44.00,45.00,47.00,49.00,51.00,54.00,56.00,58.00
South Africa,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,268.00,275.00,282.00,290.00,297.00,302.00,308.00,314.00,321.00,328.00,336.00,343.00,349.00
South Africa,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,525.00,548.00,571.00,596.00,622.00,650.00,678.00,709.00,740.00,772.00,803.00,835.00,865.00
South Africa,By Equipment Type,Storage Equipment,Silos,33.00,34.00,35.00,36.00,37.00,38.00,38.00,39.00,40.00,41.00,42.00,43.00,44.00
South Africa,By Equipment Type,Storage Equipment,Storage bins and hoppers,279.00,287.00,296.00,306.00,316.00,325.00,335.00,345.00,355.00,366.00,377.00,387.00,397.00
South Africa,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,97.00,100.00,103.00,106.00,109.00,112.00,116.00,120.00,124.00,128.00,132.00,136.00,139.00
South Africa,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",314.00,323.00,332.00,342.00,350.00,358.00,365.00,374.00,384.00,394.00,404.00,413.00,421.00
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,280.00,288.00,297.00,305.00,315.00,324.00,334.00,345.00,355.00,365.00,375.00,384.00,393.00
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,788.00,819.00,850.00,885.00,917.00,949.00,981.00,"1,016.00","1,055.00","1,095.00","1,137.00","1,178.00","1,218.00"
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,285.00,297.00,309.00,320.00,332.00,346.00,360.00,376.00,392.00,407.00,423.00,440.00,457.00
South Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,81.00,82.00,84.00,86.00,88.00,90.00,93.00,95.00,98.00,100.00,102.00,104.00,105.00
South Africa,By Equipment Type,Sorting and Grading Equipment,Optical sorters,52.00,55.00,59.00,64.00,68.00,73.00,78.00,84.00,89.00,95.00,102.00,109.00,116.00
South Africa,By Equipment Type,Sorting and Grading Equipment,Size graders,387.00,400.00,411.00,422.00,433.00,446.00,460.00,475.00,490.00,504.00,518.00,532.00,545.00
South Africa,By Equipment Type,Sorting and Grading Equipment,Weight graders,194.00,202.00,211.00,220.00,229.00,238.00,247.00,256.00,266.00,276.00,286.00,296.00,306.00
South Africa,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,132.00,135.00,139.00,143.00,146.00,149.00,152.00,155.00,159.00,163.00,168.00,172.00,176.00
South Africa,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,5.00,5.00,6.00,6.00,6.00,7.00,7.00,7.00,8.00,8.00,8.00,9.00,9.00
South Africa,By Equipment Type,Thermal Processing Equipment,Roasting systems,267.00,282.00,299.00,316.00,334.00,351.00,369.00,390.00,412.00,434.00,458.00,483.00,507.00
South Africa,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,210.00,217.00,224.00,231.00,240.00,248.00,257.00,265.00,274.00,283.00,293.00,303.00,312.00
South Africa,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",25.00,26.00,27.00,28.00,30.00,31.00,32.00,33.00,34.00,36.00,37.00,38.00,40.00
Rest of Middle East & Africa,By Equipment Type,Receiving and Feeding Equipment,Receiving and Feeding Equipment,161.00,167.00,172.00,178.00,184.00,191.00,198.00,205.00,212.00,219.00,226.00,233.00,240.00
Rest of Middle East & Africa,By Equipment Type,Cleaning and Drying Equipment,Cleaning and Drying Equipment,318.00,337.00,355.00,374.00,394.00,416.00,440.00,466.00,492.00,518.00,545.00,573.00,602.00
Rest of Middle East & Africa,By Equipment Type,Storage Equipment,Silos,17.00,18.00,18.00,19.00,20.00,20.00,21.00,22.00,23.00,23.00,24.00,25.00,26.00
Rest of Middle East & Africa,By Equipment Type,Storage Equipment,Storage bins and hoppers,214.00,222.00,230.00,239.00,248.00,260.00,272.00,284.00,297.00,310.00,322.00,335.00,348.00
Rest of Middle East & Africa,By Equipment Type,Conveying and Handling Equipment,Nut conveyors,62.00,66.00,69.00,72.00,76.00,79.00,83.00,86.00,90.00,95.00,99.00,104.00,108.00
Rest of Middle East & Africa,By Equipment Type,Conveying and Handling Equipment,"Elevating, transfer, distribution chutes",182.00,189.00,196.00,204.00,212.00,220.00,228.00,237.00,247.00,256.00,265.00,274.00,282.00
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Shellers,178.00,185.00,193.00,202.00,211.00,221.00,231.00,241.00,252.00,262.00,272.00,282.00,292.00
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Decorticators and hullers,444.00,467.00,489.00,512.00,535.00,561.00,590.00,620.00,652.00,683.00,716.00,750.00,784.00
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Kernel shell separation systems,190.00,201.00,214.00,227.00,240.00,252.00,266.00,280.00,295.00,312.00,330.00,348.00,367.00
Rest of Middle East & Africa,By Equipment Type,Shelling and Kernel Separation Equipment,Re shelling and re processing units,51.00,53.00,55.00,57.00,59.00,61.00,63.00,65.00,68.00,70.00,72.00,74.00,77.00
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Optical sorters,25.00,27.00,29.00,31.00,34.00,36.00,39.00,43.00,47.00,50.00,55.00,59.00,63.00
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Size graders,223.00,234.00,246.00,258.00,269.00,281.00,292.00,304.00,318.00,332.00,347.00,362.00,376.00
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Weight graders,102.00,107.00,113.00,119.00,126.00,132.00,139.00,146.00,153.00,161.00,170.00,178.00,186.00
Rest of Middle East & Africa,By Equipment Type,Sorting and Grading Equipment,Manual inspection tables,131.00,136.00,142.00,147.00,153.00,158.00,163.00,169.00,176.00,182.00,189.00,196.00,203.00
Rest of Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Pasteurization systems,3.00,3.00,3.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,6.00,6.00,6.00
Rest of Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Roasting systems,168.00,179.00,193.00,207.00,222.00,237.00,253.00,270.00,288.00,308.00,329.00,351.00,373.00
Rest of Middle East & Africa,By Equipment Type,Thermal Processing Equipment,Cooling and tempering systems,109.00,114.00,119.00,124.00,130.00,136.00,142.00,150.00,157.00,164.00,172.00,180.00,188.00
Rest of Middle East & Africa,By Equipment Type,"Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)","Others (Inspection and Quality Control Systems, Automation and Process Control Systems, etc.)",17.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,26.00,27.00,28.00,29.00,31.00
